1000000 reads considered for genome annotation 
2000000 reads considered for genome annotation 
3000000 reads considered for genome annotation 
         1056012512 function calls (1056010148 primitive calls) in 478.671 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       18    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
    63711    0.014    0.000    0.014    0.000 {method 'startswith' of 'str' objects}
      261    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        6    0.003    0.001    0.004    0.001 {method 'sub' of '_sre.SRE_Pattern' objects}
      118    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       63    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      493    0.000    0.000    0.000    0.000 {min}
       38    0.000    0.000    0.000    0.000 {numpy.core.multiarray.array}
       21    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
       13    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
        1    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
      260    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
       27    0.000    0.000    0.000    0.000 {open}
      374    0.000    0.000    0.000    0.000 {ord}
        2    0.000    0.000    0.000    0.000 {posix.getpid}
       64    0.002    0.000    0.002    0.000 {posix.listdir}
     1560    0.006    0.000    0.006    0.000 {posix.lstat}
        1    0.001    0.001    0.001    0.001 {posix.popen}
        1    0.000    0.000    0.000    0.000 {posix.putenv}
       12    0.000    0.000    0.000    0.000 {posix.stat}
        1    0.000    0.000    0.000    0.000 {posix.urandom}
        3    0.000    0.000    0.000    0.000 {print}
  3260037    3.351    0.000    3.351    0.000 {range}
       48    0.000    0.000    0.000    0.000 {repr}
        2    0.249    0.124    0.249    0.124 {rpy2.rinterface._rinterface.initr}
        4    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.parse}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_choosefile}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_flushconsole}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_readconsole}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_showfiles}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_showmessage}
        1    0.000    0.000    0.000    0.000 {rpy2.rinterface._rinterface.set_writeconsole}
       86    0.000    0.000    0.000    0.000 {setattr}
       30    0.000    0.000    0.000    0.000 {sys._getframe}
        1    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 {zip}


